date,State,Confirmed,Recovered,Deceased,Other,Tested,Active
01-02-2021,Arunachal Pradesh,16828,16762,56,0,392762,10
01-02-2021,Assam,217154,214248,1083,1347,6482747,476
01-02-2021,Bihar,260794,258136,1503,1,21086973,1154
01-02-2021,Chandigarh,20957,20447,334,0,217610,176
01-02-2021,Chhattisgarh,305689,297859,3706,0,4241595,4124
01-02-2021,Delhi,635217,623096,10856,0,10785138,1265
01-02-2021,Dadra and Nagar Haveli and Daman and Diu,3380,3343,2,29,72410,6
01-02-2021,Goa,53469,51977,768,0,452039,724
01-02-2021,Gujarat,261838,254209,4388,0,10871308,3241
01-02-2021,Himachal Pradesh,57561,56200,967,16,935674,378
01-02-2021,Haryana,267989,263886,3022,0,5180620,1081
01-02-2021,Jharkhand,118734,117148,1073,0,5225096,513
01-02-2021,Jammu and Kashmir,124550,121905,1936,0,4562133,709
01-02-2021,Karnataka,939775,921592,12220,19,17087246,5944
01-02-2021,Kerala,932638,859421,3761,253,9659492,69203
01-02-2021,Ladakh,9724,9526,130,0,110068,68
01-02-2021,Lakshadweep,99,56,0,0,2919,43
01-Feb-21,Maharashtra,2028347,1932294,51109,1243,14656223,43701
01-02-2021,Meghalaya,13764,13556,146,0,337242,62
01-02-2021,Manipur,29074,28562,371,0,515122,141
01-02-2021,Madhya Pradesh,255263,248897,3812,0,5376922,2554
01-02-2021,Mizoram,4372,4333,9,0,207778,30
01-02-2021,Nagaland,12099,11810,88,147,125075,54
01-02-2021,Odisha,335151,332239,1959,0,7731759,953
01-02-2021,Punjab,173470,165753,5616,0,4490598,2101
01-02-2021,Puducherry,39096,38160,651,0,579841,285
01-02-2021,Rajasthan,317587,312873,2766,0,5858590,1948
01-02-2021,Sikkim,6091,5779,133,95,74692,84
01-02-2021,Telangana,294587,290894,1601,0,7879047,2092
01-02-2021,Tamil Nadu,838842,821947,12363,0,16071626,4532
01-02-2021,Tripura,33348,32918,388,23,607566,19
01-02-2021,India,10767208,10447450,154522,4519,197752057,160717
01-02-2021,Uttar Pradesh,600470,586505,8662,0,27989752,5303
01-02-2021,Uttarakhand,96180,92105,1648,1346,2142303,1081
01-02-2021,West Bengal,570177,554578,10179,0,8014022,5420
02-02-2021,Andaman and Nicobar Islands,4994,4932,62,0,226584,0
02-02-2021,Andhra Pradesh,888004,879651,7156,0,13189103,1197
02-02-2021,Arunachal Pradesh,16829,16762,56,0,393314,11
02-02-2021,Assam,217161,214285,1083,1347,6498609,446
02-02-2021,Bihar,260912,258309,1507,1,21160236,1095
02-02-2021,Chandigarh,20979,20462,335,0,218941,182
02-02-2021,Chhattisgarh,306019,298135,3711,0,4265378,4173
02-02-2021,Delhi,635331,623256,10858,0,10843736,1217
02-02-2021,Dadra and Nagar Haveli and Daman and Diu,3380,3343,2,29,72410,6
02-02-2021,Goa,53575,52039,768,0,454356,768
02-02-2021,Gujarat,262123,254631,4389,0,10900068,3103
02-02-2021,Himachal Pradesh,57587,56238,968,16,941382,365
02-02-2021,Haryana,268067,263989,3023,0,5196412,1055
02-02-2021,Jharkhand,118793,117229,1075,0,5233424,489
02-02-2021,Jammu and Kashmir,124594,121988,1938,0,4580204,668
02-02-2021,Karnataka,940170,922004,12223,19,17147397,5924
02-02-2021,Kerala,938354,865168,3777,256,9712432,69153
02-02-2021,Ladakh,9726,9530,130,0,110068,66
02-02-2021,Lakshadweep,119,56,0,0,4125,63
02-Feb-21,Maharashtra,2030274,1936305,51139,1244,14706992,41586
02-02-2021,Meghalaya,13768,13565,147,0,338615,56
02-02-2021,Manipur,29079,28568,371,0,517553,140
02-02-2021,Madhya Pradesh,255431,249193,3815,0,5392076,2423
02-02-2021,Mizoram,4373,4334,9,0,209012,30
02-02-2021,Nagaland,12101,11810,88,148,125210,55
02-02-2021,Odisha,335211,332377,1959,0,7751480,875
02-02-2021,Punjab,173674,165924,5628,0,4506064,2122
02-02-2021,Puducherry,39123,38186,651,0,579548,286
02-02-2021,Rajasthan,317674,313108,2768,0,5872507,1798
02-02-2021,Sikkim,6096,5781,135,95,74692,85
02-02-2021,Telangana,294739,291115,1602,0,7915105,2022
02-02-2021,Tamil Nadu,839352,822468,12367,0,16123270,4517
02-02-2021,Tripura,33348,32920,388,23,607962,17
02-02-2021,India,10778209,10461700,154635,4526,198473178,157348
02-02-2021,Uttar Pradesh,600642,586967,8668,0,28092122,5007
02-02-2021,Uttarakhand,96227,92185,1651,1348,2150398,1043
02-02-2021,West Bengal,570380,554887,10188,0,8036329,5305
03-02-2021,Andaman and Nicobar Islands,4994,4932,62,0,228290,0
03-02-2021,Andhra Pradesh,888099,879780,7157,0,13214548,1162
03-02-2021,Arunachal Pradesh,16829,16764,56,0,393880,9
03-02-2021,Assam,217175,214344,1083,1347,6514682,401
03-02-2021,Bihar,261004,258447,1510,1,21235979,1046
03-02-2021,Chandigarh,21015,20493,336,0,220301,186
03-02-2021,Chhattisgarh,306370,298337,3718,0,4289431,4315
03-02-2021,Delhi,635481,623409,10864,0,10900394,1208
03-02-2021,Dadra and Nagar Haveli and Daman and Diu,3380,3343,2,29,72410,6
03-02-2021,Goa,53638,52109,768,0,456130,761
03-02-2021,Gujarat,262406,255159,4391,0,10933696,2856
03-02-2021,Himachal Pradesh,57646,56252,969,16,945901,409
03-02-2021,Haryana,268136,264093,3024,0,5218923,1019
03-02-2021,Jharkhand,118839,117309,1077,0,5243351,453
03-02-2021,Jammu and Kashmir,124659,122049,1941,0,4600637,669
03-02-2021,Karnataka,940596,922437,12225,19,17218163,5915
03-02-2021,Kerala,944710,871548,3797,256,9772067,69109
03-02-2021,Ladakh,9735,9535,130,0,110068,70
03-02-2021,Lakshadweep,122,61,0,0,4263,61
03-Feb-21,Maharashtra,2033266,1943335,51169,1246,14764744,37516
03-02-2021,Meghalaya,13774,13575,147,0,340228,52
03-02-2021,Manipur,29088,28603,372,0,518960,113
03-02-2021,Madhya Pradesh,255689,249443,3816,0,5405789,2430
03-02-2021,Mizoram,4376,4337,9,0,209716,30
03-02-2021,Nagaland,12117,11815,88,148,125331,66
03-02-2021,Odisha,335282,332499,1959,0,7774477,824
03-02-2021,Punjab,173861,166103,5628,0,4520789,2130
03-02-2021,Puducherry,39146,38215,652,0,584300,279
03-02-2021,Rajasthan,317766,313304,2770,0,5889518,1692
03-02-2021,Sikkim,6098,5782,135,95,75142,86
03-02-2021,Telangana,294924,291312,1604,0,7955308,2008
03-02-2021,Tamil Nadu,839866,823001,12371,0,16176919,4494
03-02-2021,Tripura,33348,32920,388,23,607962,17
03-02-2021,India,10791134,10479513,154742,4529,199216019,152350
03-02-2021,Uttar Pradesh,600837,587398,8674,0,28211459,4765
03-02-2021,Uttarakhand,96281,92280,1655,1349,2159724,997
03-02-2021,West Bengal,570581,555190,10195,0,8058141,5196
04-02-2021,Andaman and Nicobar Islands,4994,4932,62,0,230133,0
04-02-2021,Andhra Pradesh,888178,879867,7157,0,13242802,1154
04-02-2021,Arunachal Pradesh,16829,16765,56,0,394542,8
04-02-2021,Assam,217186,214374,1084,1347,6530025,381
04-02-2021,Bihar,261068,258556,1512,1,21309467,999
04-02-2021,Chandigarh,21036,20512,337,0,220301,187
04-02-2021,Chhattisgarh,306743,298724,3724,0,4313849,4295
04-02-2021,Delhi,635639,623574,10871,0,10967628,1194
04-02-2021,Dadra and Nagar Haveli and Daman and Diu,3380,3343,2,29,72410,6
04-02-2021,Goa,53717,52165,770,0,458068,782
04-02-2021,Gujarat,262681,255489,4392,0,10966235,2800
04-02-2021,Himachal Pradesh,57693,56268,970,16,952997,439
04-02-2021,Haryana,268209,264221,3026,0,5249249,962
04-02-2021,Jharkhand,118897,117373,1077,0,5252988,447
04-02-2021,Jammu and Kashmir,124719,122124,1943,0,4621705,652
04-02-2021,Karnataka,941070,922907,12227,19,17294005,5917
04-02-2021,Kerala,950812,877889,3814,256,9856074,68853
04-02-2021,Ladakh,9740,9538,130,0,110068,72
04-02-2021,Lakshadweep,126,61,0,0,5321,65
04-Feb-21,Maharashtra,2036002,1948674,51215,1251,14821561,34862
04-02-2021,Meghalaya,13794,13584,147,0,341580,63
04-02-2021,Manipur,29101,28614,372,0,520516,115
04-02-2021,Madhya Pradesh,255855,249706,3818,0,5420927,2331
04-02-2021,Mizoram,4376,4342,9,0,211423,25
04-02-2021,Nagaland,12121,11821,88,148,125521,64
04-02-2021,Odisha,335369,332611,1960,0,7796219,798
04-02-2021,Punjab,174057,166263,5635,0,4538121,2159
04-02-2021,Puducherry,39185,38240,652,0,586350,293
04-02-2021,Rajasthan,317905,313496,2770,0,5908302,1639
04-02-2021,Sikkim,6103,5791,135,95,75367,82
04-02-2021,Telangana,295101,291510,1606,0,7996651,1985
04-02-2021,Tamil Nadu,840360,823518,12375,0,16228801,4467
04-02-2021,Tripura,33348,32925,388,23,608947,12
04-02-2021,India,10803535,10495301,154862,4536,199931795,148836
04-02-2021,Uttar Pradesh,600970,587661,8680,0,28340622,4629
04-02-2021,Uttarakhand,96384,92372,1659,1351,2167413,1002
04-02-2021,West Bengal,570787,555491,10199,0,8081172,5097
05-02-2021,Andaman and Nicobar Islands,4997,4932,62,0,231633,3
05-02-2021,Andhra Pradesh,888275,880046,7158,0,13276678,1071
05-02-2021,Arunachal Pradesh,16829,16765,56,0,395200,8
05-02-2021,Assam,217193,214403,1084,1347,6546265,359
05-02-2021,Bihar,261158,258757,1514,1,21383874,886
05-02-2021,Chandigarh,21060,20535,338,0,220301,187
05-02-2021,Chhattisgarh,307079,298987,3732,0,4336764,4360
05-02-2021,Delhi,635793,623714,10873,0,11027592,1206
05-02-2021,Dadra and Nagar Haveli and Daman and Diu,3380,3344,2,29,72410,5
05-02-2021,Goa,53773,52243,770,0,459485,760
05-02-2021,Gujarat,262948,255914,4393,0,10998755,2641
05-02-2021,Himachal Pradesh,57764,56316,970,16,959153,462
05-02-2021,Haryana,268293,264317,3027,0,5275675,949
05-02-2021,Jharkhand,118938,117420,1077,0,5265585,441
05-02-2021,Jammu and Kashmir,124785,122187,1944,0,4643543,654
05-02-2021,Karnataka,941500,923377,12230,19,17368124,5874
05-02-2021,Kerala,956422,884542,3833,256,9948005,67791
05-02-2021,Ladakh,9743,9541,130,0,110068,72
05-02-2021,Lakshadweep,141,63,0,2,6141,76
05-Feb-21,Maharashtra,2038630,1952187,51255,1252,14875633,33936
05-02-2021,Meghalaya,13821,13593,147,0,342795,81
05-02-2021,Manipur,29110,28625,372,0,521834,113
05-02-2021,Madhya Pradesh,256017,250005,3819,0,5437590,2193
05-02-2021,Mizoram,4380,4345,9,0,212732,26
05-02-2021,Nagaland,12126,11821,88,148,125667,69
05-02-2021,Odisha,335466,332733,1961,0,7819907,772
05-02-2021,Punjab,174256,166477,5634,0,4556670,2145
05-02-2021,Puducherry,39235,38267,654,0,588451,314
05-02-2021,Rajasthan,318021,313669,2771,0,5925867,1581
05-02-2021,Sikkim,6105,5798,135,95,75516,77
05-02-2021,Telangana,295270,291699,1607,0,8034038,1964
05-02-2021,Tamil Nadu,840849,824024,12379,0,16281457,4446
05-02-2021,Tripura,33349,32926,388,23,609412,12
05-02-2021,India,10815246,10509813,154957,4539,200672589,145937
05-02-2021,Uttar Pradesh,601128,587984,8682,0,28453058,4462
05-02-2021,Uttarakhand,96431,92469,1662,1351,2175808,949
05-02-2021,West Bengal,570981,555788,10201,0,8104339,4992
06-02-2021,Andaman and Nicobar Islands,5000,4932,62,0,233597,6
06-02-2021,Andhra Pradesh,888350,880179,7159,0,13311542,1012
06-02-2021,Arunachal Pradesh,16830,16767,56,0,395795,7
06-02-2021,Assam,217202,214423,1084,1347,6561527,348
06-02-2021,Bihar,261246,258841,1515,1,21458338,889
06-02-2021,Chandigarh,21060,20535,338,0,220301,187
06-02-2021,Chhattisgarh,307339,299284,3735,0,4357998,4320
06-02-2021,Delhi,635916,623865,10877,0,11090914,1174
06-02-2021,Dadra and Nagar Haveli and Daman and Diu,3380,3345,2,29,72410,4
06-02-2021,Goa,53838,52299,770,0,460994,769
06-02-2021,Gujarat,263200,256315,4394,0,11030661,2491
06-02-2021,Himachal Pradesh,57851,56367,971,16,965756,497
06-02-2021,Haryana,268364,264429,3027,0,5303224,908
06-02-2021,Jharkhand,118979,117474,1077,0,5275052,428
06-02-2021,Jammu and Kashmir,124850,122275,1944,0,4666171,631
06-02-2021,Karnataka,942031,923811,12233,19,17442715,5968
06-02-2021,Kerala,962364,890720,3849,256,10030809,67539
06-02-2021,Ladakh,9744,9542,130,0,110068,72
06-02-2021,Lakshadweep,151,63,0,2,7537,86
06-Feb-21,Maharashtra,2041398,1953926,51280,1258,14928130,34934
06-02-2021,Meghalaya,13845,13596,147,0,344070,102
06-02-2021,Manipur,29117,28636,372,0,523291,109
06-02-2021,Madhya Pradesh,256214,250320,3820,0,5454653,2074
06-02-2021,Mizoram,4381,4350,9,0,214309,22
06-02-2021,Nagaland,12148,11826,88,149,126187,85
06-02-2021,Odisha,335548,332842,1962,0,7840772,744
06-02-2021,Punjab,174439,166643,5640,0,4576958,2156
06-02-2021,Puducherry,39270,38299,654,0,590466,317
06-02-2021,Rajasthan,318118,313819,2772,0,5945084,1527
06-02-2021,Sikkim,6108,5803,135,95,75644,75
06-02-2021,Telangana,295431,291846,1608,0,8069459,1977
06-02-2021,Tamil Nadu,841326,824527,12382,0,16334713,4417
06-02-2021,Tripura,33349,32927,388,23,609909,11
06-02-2021,India,10827315,10521574,155032,4553,201368378,146156
06-02-2021,Uttar Pradesh,601272,588148,8686,0,28578777,4438
06-02-2021,Uttarakhand,96478,92519,1664,1358,2184998,937
06-02-2021,West Bengal,571178,556081,10202,0,8128350,4895
07-02-2021,Andaman and Nicobar Islands,5001,4932,62,0,235072,7
07-02-2021,Andhra Pradesh,888423,880261,7159,0,13345522,1003
07-02-2021,Arunachal Pradesh,16830,16767,56,0,395994,7
07-02-2021,Assam,217210,214447,1084,1347,6567763,332
07-02-2021,Bihar,261299,258925,1516,1,21530827,857
07-02-2021,Chandigarh,21107,20598,340,0,225242,169
07-02-2021,Chhattisgarh,307525,299494,3741,0,4367871,4290
07-02-2021,Delhi,636035,624044,10879,0,11145161,1112
07-02-2021,Dadra and Nagar Haveli and Daman and Diu,3380,3345,2,29,72410,4
07-02-2021,Goa,53880,52347,772,0,462011,761
07-02-2021,Gujarat,263444,256670,4395,0,11060775,2379
07-02-2021,Himachal Pradesh,57896,56444,972,16,968162,464
07-02-2021,Haryana,268431,264519,3029,0,5325170,883
07-02-2021,Jharkhand,119017,117508,1078,0,5282669,431
07-02-2021,Jammu and Kashmir,124909,122335,1944,0,4688992,630
07-02-2021,Karnataka,942518,924304,12236,19,17516945,5959
07-02-2021,Kerala,968439,896668,3868,257,10096326,67646
07-02-2021,Ladakh,9747,9545,130,0,110068,72
07-02-2021,Lakshadweep,153,63,0,2,8160,88
07-Feb-21,Maharashtra,2044071,1955548,51310,1265,14977683,35948
07-02-2021,Meghalaya,13885,13601,147,0,345293,137
07-02-2021,Manipur,29126,28654,373,0,524987,99
07-02-2021,Madhya Pradesh,256398,250537,3820,0,5470099,2041
07-02-2021,Mizoram,4382,4350,9,0,214776,23
07-02-2021,Nagaland,12158,11826,88,149,126597,95
07-02-2021,Odisha,335620,332948,1962,0,7864557,710
07-02-2021,Punjab,174646,166828,5642,0,4594107,2176
07-02-2021,Puducherry,39292,38326,654,0,592495,312
07-02-2021,Rajasthan,318193,313957,2772,0,5963644,1464
07-02-2021,Sikkim,6110,5810,135,95,75644,70
07-02-2021,Telangana,295581,292032,1610,0,8104264,1939
07-02-2021,Tamil Nadu,841797,825025,12383,0,16388243,4389
07-02-2021,Tripura,33349,32930,388,23,609909,8
07-02-2021,India,10839101,10533330,155118,4562,201900614,146091
07-02-2021,Uttar Pradesh,601385,588818,8687,0,28693975,3880
07-02-2021,Uttarakhand,96493,92554,1668,1359,2190489,912
07-02-2021,West Bengal,571371,556370,10207,0,8150715,4794
08-02-2021,Andaman and Nicobar Islands,5005,4932,62,0,236643,11
08-02-2021,Andhra Pradesh,888485,880363,7160,0,13367616,962
08-02-2021,Arunachal Pradesh,16831,16770,56,0,397038,5
08-02-2021,Assam,217229,214473,1085,1347,6586636,324
08-02-2021,Bihar,261355,259054,1517,1,21591296,783
08-02-2021,Chandigarh,21133,20623,341,0,226503,169
08-02-2021,Chhattisgarh,307790,299856,3744,0,4392639,4190
08-02-2021,Delhi,636160,624182,10882,0,11200551,1096
08-02-2021,Dadra and Nagar Haveli and Daman and Diu,3380,3346,2,29,72410,3
08-02-2021,Goa,53937,52432,772,0,463300,733
08-02-2021,Gujarat,263676,257120,4396,0,11089177,2160
08-02-2021,Himachal Pradesh,57925,56479,972,16,968691,458
08-02-2021,Haryana,268507,264608,3029,0,5337267,870
08-02-2021,Jharkhand,119055,117539,1078,0,5290647,438
08-02-2021,Jammu and Kashmir,124952,122415,1944,0,4710630,593
08-02-2021,Karnataka,942846,924654,12239,19,17565234,5934
08-02-2021,Kerala,972181,902627,3884,260,10144253,65410
08-02-2021,Ladakh,9753,9552,130,0,110068,71
08-02-2021,Lakshadweep,154,74,0,2,9136,78
08-Feb-21,Maharashtra,2046287,1958971,51325,1271,15010037,34720
08-02-2021,Meghalaya,13886,13604,148,0,346146,134
08-02-2021,Manipur,29130,28672,373,0,525613,85
08-02-2021,Madhya Pradesh,256591,250727,3823,0,5483588,2041
08-02-2021,Mizoram,4383,4353,9,0,215331,21
08-02-2021,Nagaland,12160,11837,88,151,126877,84
08-02-2021,Odisha,335692,333031,1963,0,7884898,698
08-02-2021,Punjab,174838,167073,5653,0,4603909,2112
08-02-2021,Puducherry,39318,38354,655,0,593841,309
08-02-2021,Rajasthan,318294,314050,2774,0,5970645,1470
08-02-2021,Sikkim,6110,5813,135,95,75843,67
08-02-2021,Telangana,295682,292229,1611,0,8122516,1842
08-02-2021,Tamil Nadu,842261,825520,12387,0,16439856,4354
08-02-2021,Tripura,33349,32930,388,23,610893,8
08-02-2021,India,10847816,10546930,155196,4575,202587752,141115
08-02-2021,Uttar Pradesh,601455,589322,8691,0,28796828,3442
08-02-2021,Uttarakhand,96536,92696,1671,1361,2195969,808
08-02-2021,West Bengal,571490,556649,10209,0,8167828,4632
09-02-2021,Andaman and Nicobar Islands,5007,4932,62,0,238339,13
09-02-2021,Andhra Pradesh,888555,880478,7160,0,13394460,917
09-02-2021,Arunachal Pradesh,16831,16771,56,0,397631,4
09-02-2021,Assam,217256,214490,1086,1347,6603122,333
09-02-2021,Bihar,261447,259174,1518,1,21664852,754
09-02-2021,Chandigarh,21154,20644,342,0,226503,168
09-02-2021,Chhattisgarh,307996,300078,3746,0,4415825,4172
09-02-2021,Delhi,636260,624326,10882,0,11256961,1052
09-02-2021,Dadra and Nagar Haveli and Daman and Diu,3380,3346,2,29,72410,3
09-02-2021,Goa,53996,52530,774,0,464805,692
09-02-2021,Gujarat,263910,257473,4397,0,11120129,2040
09-02-2021,Himachal Pradesh,57993,56551,975,16,980380,451
09-02-2021,Haryana,268600,264713,3033,0,5358526,854
09-02-2021,Jharkhand,119116,117574,1078,0,5300299,464
09-02-2021,Jammu and Kashmir,125007,122470,1944,0,4730411,593
09-02-2021,Karnataka,943212,925167,12241,19,17625719,5785
09-02-2021,Kerala,977395,909102,3903,263,10214097,64127
09-02-2021,Ladakh,9758,9569,130,0,110068,59
09-02-2021,Lakshadweep,166,90,0,3,10230,73
09-Feb-21,Maharashtra,2048802,1961525,51360,1277,15058995,34640
09-02-2021,Meghalaya,13893,13608,148,0,347510,137
09-02-2021,Manipur,29137,28687,373,0,527458,77
09-02-2021,Madhya Pradesh,256758,250946,3825,0,5498870,1987
09-02-2021,Mizoram,4386,4356,9,0,216510,21
09-02-2021,Nagaland,12166,11840,88,151,127149,87
09-02-2021,Odisha,335797,333139,1963,0,7905339,695
09-02-2021,Punjab,175023,167285,5661,0,4625667,2077
09-02-2021,Puducherry,39353,38391,655,0,596527,307
09-02-2021,Rajasthan,318384,314175,2774,0,5992501,1435
09-02-2021,Sikkim,6110,5817,135,95,76040,63
09-02-2021,Telangana,295831,292415,1612,0,8154347,1804
09-02-2021,Tamil Nadu,842730,826011,12391,0,16491030,4328
09-02-2021,Tripura,33350,32932,388,23,611468,7
09-02-2021,India,10858547,10559858,155290,4588,203324655,138811
09-02-2021,Uttar Pradesh,601562,589565,8691,0,28912704,3306
09-02-2021,Uttarakhand,96590,92763,1673,1364,2203190,790
09-02-2021,West Bengal,571636,556925,10215,0,8188284,4496
10-02-2021,Andaman and Nicobar Islands,5007,4932,62,0,240362,13
10-02-2021,Andhra Pradesh,888605,880599,7161,0,13422878,845
10-02-2021,Arunachal Pradesh,16831,16771,56,0,398385,4
10-02-2021,Assam,217267,214507,1086,1347,6621149,327
10-02-2021,Bihar,261511,259234,1520,1,21741730,756
10-02-2021,Chandigarh,21171,20670,343,0,228973,158
10-02-2021,Chhattisgarh,308218,300390,3755,0,4440663,4073
10-02-2021,Delhi,636387,624457,10884,0,11323764,1046
10-02-2021,Dadra and Nagar Haveli and Daman and Diu,3380,3346,2,29,72410,3
10-02-2021,Goa,54068,52594,776,0,466545,698
10-02-2021,Gujarat,264165,257968,4397,0,11151733,1800
10-02-2021,Himachal Pradesh,58076,56600,976,12,987583,488
10-02-2021,Haryana,268677,264820,3033,0,5380061,824
10-02-2021,Jharkhand,119161,117616,1081,0,5311257,464
10-02-2021,Jammu and Kashmir,125052,122502,1945,0,4752735,605
10-02-2021,Karnataka,943627,925489,12244,19,17691918,5875
10-02-2021,Kerala,983375,914847,3921,265,10294203,64342
10-02-2021,Ladakh,9762,9572,130,0,110068,60
10-02-2021,Lakshadweep,181,115,0,3,11391,63
10-Feb-21,Maharashtra,2052253,1963946,51390,1284,15108645,35633
10-02-2021,Meghalaya,13924,13612,148,0,348913,164
10-02-2021,Manipur,29148,28726,373,0,529293,49
10-02-2021,Madhya Pradesh,256899,251121,3827,0,5513312,1951
10-02-2021,Mizoram,4388,4359,9,0,217442,20
10-02-2021,Nagaland,12168,11843,88,150,127320,87
10-02-2021,Odisha,335889,333220,1963,0,7930729,706
10-02-2021,Punjab,175252,167465,5675,0,4646808,2112
10-02-2021,Puducherry,39372,38423,656,0,599234,293
10-02-2021,Rajasthan,318491,314264,2777,0,6012115,1450
10-02-2021,Sikkim,6111,5820,135,95,76216,61
10-02-2021,Telangana,295988,292578,1613,0,8184013,1797
10-02-2021,Tamil Nadu,843209,826504,12396,0,16544106,4309
10-02-2021,Tripura,33350,32932,388,23,612192,7
10-02-2021,India,10871086,10571654,155400,4599,204023840,139433
10-02-2021,Uttar Pradesh,601683,589731,8696,0,29040824,3256
